Time,Heart Rate,Distance (mi),Pace (min/mi),Miles per Hour,Distance (km),Pace (min/km),Kilometers per Hour,Elevation (m),Cadence
0:31:39,140,3.83,8:56,6.71,6.161,5:33,10.8,6.0,170
0:31:40,140,3.83,8:56,6.71,6.164,5:33,10.8,6.0,170
0:31:41,140,3.83,6:42,8.95,6.168,4:10,14.4,6.0,170
0:31:42,140,3.84,6:42,8.95,6.172,4:10,14.4,6.0,170
0:31:43,140,3.84,8:56,6.71,6.175,5:33,10.8,7.0,170
0:31:44,140,3.84,8:56,6.71,6.178,5:33,10.8,6.0,170
0:31:45,139,3.84,,4.47,6.18,8:20,7.2,6.0,170
0:31:46,139,3.84,6:42,8.95,6.184,4:10,14.4,6.0,170
0:31:47,139,3.85,5:22,11.18,6.189,3:20,18.0,6.0,170
0:31:48,139,3.85,8:56,6.71,6.192,5:33,10.8,6.0,170
0:31:49,139,3.85,,4.47,6.194,8:20,7.2,6.0,170
0:31:50,139,3.85,6:42,8.95,6.198,4:10,14.4,6.0,170
0:31:51,139,3.85,8:56,6.71,6.201,5:33,10.8,6.0,170
0:31:52,138,3.85,8:56,6.71,6.204,5:33,10.8,6.0,170
0:31:53,138,3.86,6:42,8.95,6.208,4:10,14.4,6.0,170
0:31:54,138,3.86,6:42,8.95,6.212,4:10,14.4,6.0,170
0:31:55,138,3.86,8:56,6.71,6.215,5:33,10.8,6.0,170
0:31:56,138,3.86,8:56,6.71,6.218,5:33,10.8,6.0,170
0:31:57,138,3.86,,4.47,6.22,8:20,7.2,6.0,170
0:31:58,138,3.87,6:42,8.95,6.224,4:10,14.4,6.0,170
0:31:59,138,3.87,5:22,11.18,6.229,3:20,18.0,6.0,170
0:32:00,138,3.87,8:56,6.71,6.232,5:33,10.8,6.0,170
0:32:01,138,3.87,,4.47,6.234,8:20,7.2,6.0,170
0:32:02,138,3.88,5:22,11.18,6.239,3:20,18.0,6.0,170
0:32:03,138,3.88,5:22,11.18,6.244,3:20,18.0,6.0,172
0:32:04,138,3.88,,4.47,6.246,8:20,7.2,6.0,172
0:32:05,138,3.88,8:56,6.71,6.249,5:33,10.8,6.0,172
0:32:06,138,3.88,8:56,6.71,6.252,5:33,10.8,6.0,172
0:32:07,138,3.89,6:42,8.95,6.256,4:10,14.4,6.0,172
0:32:08,138,3.89,6:42,8.95,6.26,4:10,14.4,6.0,170
0:32:09,139,3.89,8:56,6.71,6.263,5:33,10.8,6.0,170
0:32:10,139,3.89,8:56,6.71,6.266,5:33,10.8,6.0,170
0:32:11,139,3.9,6:42,8.95,6.27,4:10,14.4,6.0,170
0:32:12,139,3.9,,4.47,6.272,8:20,7.2,6.0,170
0:32:13,139,3.9,,4.47,6.274,8:20,7.2,6.0,170
0:32:14,139,3.9,5:22,11.18,6.279,3:20,18.0,6.0,170
0:32:15,139,3.9,5:22,11.18,6.284,3:20,18.0,6.0,170
0:32:16,139,3.91,,4.47,6.286,8:20,7.2,6.0,170
0:32:17,139,3.91,,4.47,6.288,8:20,7.2,6.0,170
0:32:18,139,3.91,6:42,8.95,6.292,4:10,14.4,6.0,170
0:32:19,139,3.91,8:56,6.71,6.295,5:33,10.8,6.0,170
0:32:20,139,3.91,8:56,6.71,6.298,5:33,10.8,6.0,170
0:32:21,139,3.92,6:42,8.95,6.302,4:10,14.4,6.0,170
0:32:22,138,3.92,6:42,8.95,6.306,4:10,14.4,6.0,170
0:32:23,138,3.92,8:56,6.71,6.309,5:33,10.8,6.0,170
0:32:24,138,3.92,8:56,6.71,6.312,5:33,10.8,6.0,170
0:32:25,138,3.92,,4.47,6.314,8:20,7.2,6.0,170
0:32:26,137,3.93,6:42,8.95,6.318,4:10,14.4,6.0,170
0:32:27,137,3.93,5:22,11.18,6.323,3:20,18.0,6.0,170
0:32:28,137,3.93,8:56,6.71,6.326,5:33,10.8,6.0,170
0:32:29,137,3.93,,4.47,6.328,8:20,7.2,6.0,170
0:32:30,137,3.93,6:42,8.95,6.332,4:10,14.4,6.0,168
0:32:31,137,3.94,8:56,6.71,6.335,5:33,10.8,6.0,168
0:32:32,137,3.94,8:56,6.71,6.338,5:33,10.8,6.0,168
0:32:33,137,3.94,6:42,8.95,6.342,4:10,14.4,6.0,168
0:32:34,137,3.94,6:42,8.95,6.346,4:10,14.4,6.0,168
0:32:35,137,3.95,8:56,6.71,6.349,5:33,10.8,6.0,168
0:32:36,137,3.95,,4.47,6.351,8:20,7.2,6.0,168
0:32:37,137,3.95,,4.47,6.353,8:20,7.2,6.0,168
0:32:38,137,3.95,5:22,11.18,6.358,3:20,18.0,6.0,168
0:32:39,137,3.95,5:22,11.18,6.363,3:20,18.0,6.0,170
0:32:40,137,3.96,,4.47,6.365,8:20,7.2,6.0,170
0:32:41,137,3.96,,4.47,6.367,8:20,7.2,6.0,170
0:32:42,137,3.96,8:56,6.71,6.37,5:33,10.8,6.0,170
0:32:43,137,3.96,6:42,8.95,6.374,4:10,14.4,6.0,170
0:32:44,137,3.96,,4.47,6.376,8:20,7.2,6.0,170
0:32:45,136,3.96,8:56,6.71,6.379,5:33,10.8,6.0,170
0:32:46,136,3.97,8:56,6.71,6.382,5:33,10.8,6.0,170
0:32:47,136,3.97,6:42,8.95,6.386,4:10,14.4,6.0,170
0:32:48,136,3.97,6:42,8.95,6.39,4:10,14.4,6.0,170
0:32:49,136,3.97,8:56,6.71,6.393,5:33,10.8,6.0,170
0:32:50,136,3.98,5:22,11.18,6.398,3:20,18.0,6.0,170
0:32:51,136,3.98,5:22,11.18,6.403,3:20,18.0,6.0,170
0:32:52,136,3.98,8:56,6.71,6.406,5:33,10.8,6.0,170
0:32:53,135,3.98,,4.47,6.408,8:20,7.2,6.0,170
0:32:54,135,3.98,6:42,8.95,6.412,4:10,14.4,6.0,170
0:32:55,135,3.99,8:56,6.71,6.415,5:33,10.8,6.0,170
0:32:56,135,3.99,8:56,6.71,6.418,5:33,10.8,6.0,170
0:32:57,135,3.99,6:42,8.95,6.422,4:10,14.4,6.0,170
0:32:58,135,3.99,6:42,8.95,6.426,4:10,14.4,6.0,168
0:32:59,135,3.99,8:56,6.71,6.429,5:33,10.8,6.0,168
0:33:00,136,4.0,8:56,6.71,6.432,5:33,10.8,6.0,168
0:33:01,136,4.0,,4.47,6.434,8:20,7.2,6.0,168
0:33:02,136,4.0,6:42,8.95,6.438,4:10,14.4,6.0,168
0:33:03,136,4.0,5:22,11.18,6.443,3:20,18.0,6.0,170
0:33:04,136,4.01,8:56,6.71,6.446,5:33,10.8,6.0,170
0:33:05,136,4.01,,4.47,6.448,8:20,7.2,6.0,170
0:33:06,136,4.01,6:42,8.95,6.452,4:10,14.4,6.0,170
0:33:07,136,4.01,8:56,6.71,6.455,5:33,10.8,6.0,170
0:33:08,136,4.01,8:56,6.71,6.458,5:33,10.8,6.0,170
0:33:09,136,4.02,6:42,8.95,6.462,4:10,14.4,6.0,170
0:33:10,136,4.02,6:42,8.95,6.466,4:10,14.4,6.0,170
0:33:11,136,4.02,8:56,6.71,6.469,5:33,10.8,6.0,170
0:33:12,136,4.02,8:56,6.71,6.472,5:33,10.8,6.0,170
0:33:13,136,4.02,,4.47,6.474,8:20,7.2,6.0,170
0:33:14,136,4.03,6:42,8.95,6.478,4:10,14.4,6.0,170
0:33:15,136,4.03,5:22,11.18,6.483,3:20,18.0,6.0,170
0:33:16,136,4.03,8:56,6.71,6.486,5:33,10.8,6.0,168
0:33:17,136,4.03,,4.47,6.488,8:20,7.2,6.0,168
0:33:18,136,4.03,8:56,6.71,6.491,5:33,10.8,6.0,166
0:33:19,136,4.04,8:56,6.71,6.494,5:33,10.8,6.0,164
0:33:20,136,4.04,,4.47,6.496,8:20,7.2,6.0,160
0:33:21,136,4.04,,4.47,6.498,8:20,7.2,6.0,156
0:33:22,136,4.04,,4.47,6.5,8:20,7.2,6.0,136
0:33:23,136,4.04,,2.24,6.501,,3.6,6.0,118
0:33:24,136,4.04,,2.24,6.501,,3.6,6.0,118
0:33:25,135,4.04,,2.24,6.501,,3.6,6.0,118
0:33:26,134,4.04,,2.24,6.501,,3.6,6.0,58
0:33:27,134,4.04,,2.24,6.501,,3.6,6.0,0
0:33:28,133,4.04,,2.24,6.501,,3.6,7.0,0
0:33:29,133,4.04,,2.24,6.501,,3.6,7.0,0
0:33:30,134,4.04,,2.24,6.501,,3.6,7.0,0
0:33:31,134,4.04,,2.24,6.501,,3.6,7.0,0
0:33:32,134,4.04,,2.24,6.501,,3.6,7.0,0
0:33:33,133,4.04,,2.24,6.501,,3.6,7.0,0
0:33:34,133,4.04,,2.24,6.501,,3.6,7.0,0
0:33:35,132,4.04,,2.24,6.501,,3.6,7.0,0
0:33:36,131,4.04,,2.24,6.501,,3.6,7.0,0
0:33:37,130,4.04,,2.24,6.501,,3.6,7.0,0
0:33:38,130,4.04,,2.24,6.502,,3.6,7.0,0
0:33:39,129,4.04,,2.24,6.503,,3.6,7.0,0
0:33:40,128,4.04,,2.24,6.504,,3.6,7.0,0
0:33:41,127,4.04,,2.24,6.504,,3.6,7.0,0
0:33:42,127,4.04,,4.47,6.506,8:20,7.2,7.0,56
0:33:43,126,4.04,,4.47,6.508,8:20,7.2,7.0,114
0:33:44,125,4.04,,2.24,6.509,,3.6,7.0,112
0:33:45,124,4.05,,2.24,6.51,,3.6,7.0,112
0:33:46,123,4.05,,4.47,6.512,8:20,7.2,7.0,112
0:33:47,122,4.05,,2.24,6.513,,3.6,7.0,114
0:33:48,121,4.05,,2.24,6.514,,3.6,7.0,114
0:33:49,120,4.05,,4.47,6.516,8:20,7.2,7.0,116
0:33:50,119,4.05,,4.47,6.518,8:20,7.2,7.0,118
0:33:51,117,4.05,,2.24,6.519,,3.6,7.0,120
0:33:52,116,4.05,,2.24,6.52,,3.6,7.0,120
0:33:53,115,4.05,,4.47,6.522,8:20,7.2,7.0,120
0:33:54,114,4.06,6:42,8.95,6.526,4:10,14.4,7.0,142
0:33:55,113,4.06,8:56,6.71,6.529,5:33,10.8,7.0,166
0:33:56,113,4.06,8:56,6.71,6.532,5:33,10.8,7.0,168
0:33:57,113,4.06,6:42,8.95,6.536,4:10,14.4,7.0,170
0:33:58,113,4.06,6:42,8.95,6.54,4:10,14.4,7.0,170
0:33:59,113,4.07,8:56,6.71,6.543,5:33,10.8,7.0,170
0:34:00,113,4.07,8:56,6.71,6.546,5:33,10.8,7.0,170
0:34:01,114,4.07,,4.47,6.548,8:20,7.2,7.0,172
0:34:02,114,4.07,5:22,11.18,6.553,3:20,18.0,7.0,172
0:34:03,115,4.07,5:22,11.18,6.558,3:20,18.0,7.0,172
0:34:04,115,4.08,,4.47,6.56,8:20,7.2,7.0,170
0:34:05,115,4.08,,4.47,6.562,8:20,7.2,7.0,170
0:34:06,115,4.08,6:42,8.95,6.566,4:10,14.4,7.0,170
0:34:07,115,4.08,6:42,8.95,6.57,4:10,14.4,7.0,172
0:34:08,115,4.08,6:42,8.95,6.574,4:10,14.4,7.0,172
0:34:09,116,4.09,8:56,6.71,6.577,5:33,10.8,7.0,172
0:34:10,116,4.09,8:56,6.71,6.58,5:33,10.8,7.0,172
0:34:11,116,4.09,6:42,8.95,6.584,4:10,14.4,7.0,172
0:34:12,116,4.09,6:42,8.95,6.588,4:10,14.4,7.0,172
0:34:13,116,4.1,6:42,8.95,6.592,4:10,14.4,7.0,172
0:34:14,117,4.1,6:42,8.95,6.596,4:10,14.4,6.0,172
0:34:15,117,4.1,8:56,6.71,6.599,5:33,10.8,6.0,172
0:34:16,117,4.1,8:56,6.71,6.602,5:33,10.8,6.0,170
0:34:17,117,4.1,,4.47,6.604,8:20,7.2,6.0,170
0:34:18,118,4.11,5:22,11.18,6.609,3:20,18.0,6.0,170
0:34:19,119,4.11,5:22,11.18,6.614,3:20,18.0,6.0,170
0:34:20,120,4.11,,4.47,6.616,8:20,7.2,6.0,170
0:34:21,120,4.11,8:56,6.71,6.619,5:33,10.8,6.0,170
0:34:22,120,4.11,8:56,6.71,6.622,5:33,10.8,6.0,170
0:34:23,120,4.12,6:42,8.95,6.626,4:10,14.4,6.0,170
0:34:24,120,4.12,6:42,8.95,6.63,4:10,14.4,6.0,170
0:34:25,121,4.12,6:42,8.95,6.634,4:10,14.4,6.0,170
0:34:26,122,4.12,6:42,8.95,6.638,4:10,14.4,6.0,170
0:34:27,123,4.13,6:42,8.95,6.642,4:10,14.4,6.0,170
0:34:28,124,4.13,,4.47,6.644,8:20,7.2,6.0,170
0:34:29,125,4.13,8:56,6.71,6.647,5:33,10.8,6.0,172
0:34:30,126,4.13,5:22,11.18,6.652,3:20,18.0,6.0,172
0:34:31,127,4.14,5:22,11.18,6.657,3:20,18.0,6.0,172
0:34:32,127,4.14,8:56,6.71,6.66,5:33,10.8,6.0,170
0:34:33,127,4.14,,4.47,6.662,8:20,7.2,7.0,170
0:34:34,128,4.14,6:42,8.95,6.666,4:10,14.4,6.0,170
0:34:35,129,4.14,8:56,6.71,6.669,5:33,10.8,6.0,170
0:34:36,129,4.15,8:56,6.71,6.672,5:33,10.8,6.0,170
0:34:37,130,4.15,6:42,8.95,6.676,4:10,14.4,6.0,170
0:34:38,130,4.15,6:42,8.95,6.68,4:10,14.4,6.0,170
0:34:39,131,4.15,8:56,6.71,6.683,5:33,10.8,6.0,170
0:34:40,132,4.15,8:56,6.71,6.686,5:33,10.8,6.0,170
0:34:41,132,4.16,,4.47,6.688,8:20,7.2,6.0,170
0:34:42,133,4.16,5:22,11.18,6.693,3:20,18.0,6.0,170
0:34:43,133,4.16,5:22,11.18,6.698,3:20,18.0,6.0,170
0:34:44,134,4.16,,4.47,6.7,8:20,7.2,6.0,170
0:34:45,134,4.17,8:56,6.71,6.703,5:33,10.8,6.0,172
0:34:46,134,4.17,5:22,11.18,6.708,3:20,18.0,6.0,170
0:34:47,134,4.17,5:22,11.18,6.713,3:20,18.0,6.0,170
0:34:48,135,4.17,,4.47,6.715,8:20,7.2,6.0,170
0:34:49,135,4.17,,4.47,6.717,8:20,7.2,6.0,170
0:34:50,135,4.18,6:42,8.95,6.721,4:10,14.4,6.0,170
0:34:51,135,4.18,6:42,8.95,6.725,4:10,14.4,6.0,170
0:34:52,135,4.18,8:56,6.71,6.728,5:33,10.8,6.0,170
0:34:53,135,4.18,6:42,8.95,6.732,4:10,14.4,6.0,170
0:34:54,135,4.19,6:42,8.95,6.736,4:10,14.4,6.0,170
0:34:55,135,4.19,8:56,6.71,6.739,5:33,10.8,6.0,172
0:34:56,135,4.19,8:56,6.71,6.742,5:33,10.8,6.0,172
0:34:57,135,4.19,,4.47,6.744,8:20,7.2,6.0,172
0:34:58,135,4.19,6:42,8.95,6.748,4:10,14.4,6.0,172
0:34:59,135,4.2,5:22,11.18,6.753,3:20,18.0,6.0,172
0:35:00,135,4.2,8:56,6.71,6.756,5:33,10.8,6.0,170
0:35:01,135,4.2,,4.47,6.758,8:20,7.2,6.0,170
0:35:02,136,4.2,6:42,8.95,6.762,4:10,14.4,6.0,170
0:35:03,136,4.2,8:56,6.71,6.765,5:33,10.8,6.0,170
0:35:04,136,4.21,8:56,6.71,6.768,5:33,10.8,6.0,170
0:35:05,136,4.21,6:42,8.95,6.772,4:10,14.4,6.0,170
0:35:06,136,4.21,6:42,8.95,6.776,4:10,14.4,6.0,170
0:35:07,136,4.21,6:42,8.95,6.78,4:10,14.4,6.0,170
0:35:07,136,4.21,,8.95,6.78,,14.4,6.0,170
0:35:08,136,4.21,,4.47,6.782,8:20,7.2,6.0,170
0:35:09,136,4.22,,4.47,6.784,8:20,7.2,6.0,170
0:35:10,136,4.22,5:22,11.18,6.789,3:20,18.0,6.0,170
0:35:11,136,4.22,5:22,11.18,6.794,3:20,18.0,6.0,170
0:35:12,137,4.22,,4.47,6.796,8:20,7.2,6.0,170
0:35:13,137,4.22,8:56,6.71,6.799,5:33,10.8,6.0,170
0:35:14,137,4.23,5:22,11.18,6.804,3:20,18.0,6.0,170
0:35:15,137,4.23,5:22,11.18,6.809,3:20,18.0,6.0,170
0:35:16,137,4.23,8:56,6.71,6.812,5:33,10.8,6.0,170
0:35:17,138,4.24,6:42,8.95,6.816,4:10,14.4,6.0,170
0:35:18,138,4.24,,4.47,6.818,8:20,7.2,6.0,170
0:35:19,138,4.24,8:56,6.71,6.821,5:33,10.8,6.0,170
0:35:20,138,4.24,8:56,6.71,6.824,5:33,10.8,6.0,170
0:35:21,138,4.24,,4.47,6.826,8:20,7.2,6.0,170
0:35:22,138,4.24,5:22,11.18,6.831,3:20,18.0,6.0,170
0:35:23,139,4.25,5:22,11.18,6.836,3:20,18.0,6.0,170
0:35:24,139,4.25,,4.47,6.838,8:20,7.2,6.0,170
0:35:25,139,4.25,8:56,6.71,6.841,5:33,10.8,6.0,172
0:35:26,139,4.25,5:22,11.18,6.846,3:20,18.0,6.0,172
0:35:27,139,4.26,5:22,11.18,6.851,3:20,18.0,6.0,172
0:35:28,139,4.26,8:56,6.71,6.854,5:33,10.8,6.0,172
0:35:29,139,4.26,,4.47,6.856,8:20,7.2,6.0,172
0:35:30,139,4.26,6:42,8.95,6.86,4:10,14.4,6.0,172
0:35:31,139,4.27,6:42,8.95,6.864,4:10,14.4,6.0,172
0:35:32,139,4.27,6:42,8.95,6.868,4:10,14.4,6.0,172
0:35:33,139,4.27,5:22,11.18,6.873,3:20,18.0,6.0,172
0:35:34,139,4.27,8:56,6.71,6.876,5:33,10.8,6.0,170
0:35:35,139,4.27,,4.47,6.878,8:20,7.2,6.0,170
0:35:36,139,4.28,,4.47,6.88,8:20,7.2,6.0,170
0:35:37,140,4.28,8:56,6.71,6.883,5:33,10.8,6.0,170
0:35:38,140,4.28,5:22,11.18,6.888,3:20,18.0,6.0,170
0:35:39,140,4.28,6:42,8.95,6.892,4:10,14.4,6.0,170
0:35:40,140,4.28,,4.47,6.894,8:20,7.2,6.0,170
0:35:41,140,4.29,8:56,6.71,6.897,5:33,10.8,6.0,170
0:35:42,140,4.29,8:56,6.71,6.9,5:33,10.8,6.0,170
0:35:43,140,4.29,6:42,8.95,6.904,4:10,14.4,6.0,170
0:35:44,140,4.29,6:42,8.95,6.908,4:10,14.4,6.0,170
0:35:45,140,4.29,8:56,6.71,6.911,5:33,10.8,6.0,170
0:35:46,140,4.3,8:56,6.71,6.914,5:33,10.8,6.0,170
0:35:47,140,4.3,6:42,8.95,6.918,4:10,14.4,6.0,170
0:35:48,140,4.3,,4.47,6.92,8:20,7.2,6.0,170
0:35:49,140,4.3,8:56,6.71,6.923,5:33,10.8,6.0,170
0:35:50,140,4.3,5:22,11.18,6.928,3:20,18.0,6.0,170
0:35:51,140,4.31,6:42,8.95,6.932,4:10,14.4,6.0,170
0:35:52,140,4.31,6:42,8.95,6.936,4:10,14.4,6.0,170
0:35:53,140,4.31,6:42,8.95,6.94,4:10,14.4,6.0,172
0:35:54,140,4.31,6:42,8.95,6.944,4:10,14.4,6.0,172
0:35:55,139,4.32,8:56,6.71,6.947,5:33,10.8,6.0,172
0:35:56,139,4.32,8:56,6.71,6.95,5:33,10.8,6.0,172
0:35:57,139,4.32,,4.47,6.952,8:20,7.2,6.0,172
0:35:58,139,4.32,6:42,8.95,6.956,4:10,14.4,7.0,172
0:35:59,139,4.32,8:56,6.71,6.959,5:33,10.8,7.0,172
0:36:00,139,4.33,8:56,6.71,6.962,5:33,10.8,7.0,172
0:36:01,139,4.33,6:42,8.95,6.966,4:10,14.4,7.0,172
0:36:02,139,4.33,6:42,8.95,6.97,4:10,14.4,7.0,172
0:36:03,139,4.33,8:56,6.71,6.973,5:33,10.8,7.0,172
0:36:04,139,4.33,8:56,6.71,6.976,5:33,10.8,6.0,172
0:36:05,139,4.34,,4.47,6.978,8:20,7.2,6.0,172
0:36:06,139,4.34,6:42,8.95,6.982,4:10,14.4,6.0,170
0:36:07,139,4.34,5:22,11.18,6.987,3:20,18.0,6.0,170
0:36:08,139,4.34,8:56,6.71,6.99,5:33,10.8,6.0,170
0:36:09,139,4.34,,4.47,6.992,8:20,7.2,6.0,170
0:36:10,139,4.35,6:42,8.95,6.996,4:10,14.4,6.0,170
0:36:11,139,4.35,8:56,6.71,6.999,5:33,10.8,6.0,170
0:36:12,139,4.35,8:56,6.71,7.002,5:33,10.8,6.0,170
0:36:13,139,4.35,6:42,8.95,7.006,4:10,14.4,6.0,170
0:36:14,139,4.36,6:42,8.95,7.01,4:10,14.4,6.0,170
0:36:15,139,4.36,8:56,6.71,7.013,5:33,10.8,6.0,170
0:36:16,139,4.36,8:56,6.71,7.016,5:33,10.8,6.0,170
0:36:17,139,4.36,,4.47,7.018,8:20,7.2,6.0,170
0:36:18,139,4.36,5:22,11.18,7.023,3:20,18.0,7.0,170
0:36:19,139,4.37,5:22,11.18,7.028,3:20,18.0,7.0,170
0:36:20,139,4.37,,4.47,7.03,8:20,7.2,7.0,170
0:36:21,139,4.37,,4.47,7.032,8:20,7.2,7.0,170
0:36:22,139,4.37,6:42,8.95,7.036,4:10,14.4,7.0,164
0:36:23,139,4.37,8:56,6.71,7.039,5:33,10.8,7.0,160
0:36:24,139,4.38,,4.47,7.041,8:20,7.2,7.0,152
0:36:25,139,4.38,,4.47,7.043,8:20,7.2,7.0,142
0:36:26,139,4.38,,4.47,7.043,,7.2,7.0,142
0:36:27,139,4.38,,4.47,7.043,,7.2,7.0,142
0:36:28,139,4.38,,4.47,7.043,,7.2,7.0,142
0:36:29,138,4.38,,4.47,7.043,,7.2,7.0,142
0:36:30,138,4.38,,4.47,7.043,,7.2,7.0,70
0:36:31,138,4.38,,4.47,7.043,,7.2,7.0,0
0:36:32,138,4.38,,4.47,7.043,,7.2,7.0,0
0:36:33,138,4.38,,4.47,7.043,,7.2,7.0,0
0:36:34,138,4.38,,4.47,7.043,,7.2,7.0,0
0:36:35,137,4.38,,4.47,7.043,,7.2,7.0,0
0:36:36,136,4.38,8:56,6.71,7.046,5:33,10.8,7.0,48
0:36:37,135,4.38,,4.47,7.048,8:20,7.2,7.0,98
0:36:38,133,4.38,6:42,8.95,7.052,4:10,14.4,7.0,134
0:36:39,131,4.38,6:42,8.95,7.056,4:10,14.4,6.0,170
0:36:40,130,4.39,6:42,8.95,7.06,4:10,14.4,6.0,170
0:36:41,128,4.39,8:56,6.71,7.063,5:33,10.8,6.0,172
0:36:42,127,4.39,6:42,8.95,7.067,4:10,14.4,6.0,172
0:36:43,127,4.39,6:42,8.95,7.071,4:10,14.4,6.0,174
0:36:44,126,4.4,5:22,11.18,7.076,3:20,18.0,6.0,174
0:36:45,126,4.4,5:22,11.18,7.081,3:20,18.0,6.0,174
0:36:46,126,4.4,8:56,6.71,7.084,5:33,10.8,6.0,174
0:36:47,127,4.4,8:56,6.71,7.087,5:33,10.8,6.0,174
0:36:48,129,4.41,8:56,6.71,7.09,5:33,10.8,6.0,174
0:36:49,129,4.41,,4.47,7.092,8:20,7.2,6.0,174
0:36:50,129,4.41,5:22,11.18,7.097,3:20,18.0,6.0,174
0:36:51,130,4.41,5:22,11.18,7.102,3:20,18.0,6.0,174
0:36:52,130,4.41,8:56,6.71,7.105,5:33,10.8,6.0,174
0:36:53,130,4.42,8:56,6.71,7.108,5:33,10.8,6.0,174
0:36:54,130,4.42,5:22,11.18,7.113,3:20,18.0,6.0,174
0:36:55,130,4.42,5:22,11.18,7.118,3:20,18.0,6.0,174
0:36:56,131,4.42,,4.47,7.12,8:20,7.2,6.0,174
0:36:57,131,4.43,8:56,6.71,7.123,5:33,10.8,6.0,174
0:36:58,131,4.43,6:42,8.95,7.127,4:10,14.4,6.0,174
0:36:59,131,4.43,6:42,8.95,7.131,4:10,14.4,6.0,174
0:37:00,132,4.43,6:42,8.95,7.135,4:10,14.4,6.0,172
0:37:01,132,4.44,6:42,8.95,7.139,4:10,14.4,6.0,172
0:37:02,133,4.44,8:56,6.71,7.142,5:33,10.8,6.0,172
0:37:03,133,4.44,6:42,8.95,7.146,4:10,14.4,6.0,174
0:37:04,133,4.44,5:22,11.18,7.151,3:20,18.0,6.0,174
0:37:05,134,4.45,5:22,11.18,7.156,3:20,18.0,6.0,174
0:37:06,134,4.45,,4.47,7.158,8:20,7.2,6.0,174
0:37:07,134,4.45,8:56,6.71,7.161,5:33,10.8,6.0,174
0:37:08,135,4.45,8:56,6.71,7.164,5:33,10.8,6.0,172
0:37:09,135,4.45,,4.47,7.166,8:20,7.2,6.0,172
0:37:10,135,4.46,5:22,11.18,7.171,3:20,18.0,6.0,172
0:37:11,136,4.46,5:22,11.18,7.176,3:20,18.0,6.0,172
0:37:12,136,4.46,8:56,6.71,7.179,5:33,10.8,6.0,172
0:37:13,136,4.46,8:56,6.71,7.182,5:33,10.8,6.0,172
0:37:14,136,4.47,6:42,8.95,7.186,4:10,14.4,6.0,172
0:37:15,137,4.47,8:56,6.71,7.189,5:33,10.8,6.0,172
0:37:16,137,4.47,6:42,8.95,7.193,4:10,14.4,6.0,170
0:37:17,137,4.47,6:42,8.95,7.197,4:10,14.4,6.0,170
0:37:18,138,4.47,8:56,6.71,7.2,5:33,10.8,6.0,170
0:37:19,138,4.48,6:42,8.95,7.204,4:10,14.4,6.0,172
0:37:20,138,4.48,5:22,11.18,7.209,3:20,18.0,6.0,172
0:37:21,138,4.48,5:22,11.18,7.214,3:20,18.0,6.0,172
0:37:22,138,4.48,,4.47,7.216,8:20,7.2,6.0,172
0:37:23,138,4.49,8:56,6.71,7.219,5:33,10.8,7.0,172
0:37:24,138,4.49,8:56,6.71,7.222,5:33,10.8,6.0,170
0:37:25,138,4.49,,4.47,7.224,8:20,7.2,6.0,170
0:37:26,139,4.49,5:22,11.18,7.229,3:20,18.0,6.0,170
0:37:27,139,4.5,5:22,11.18,7.234,3:20,18.0,6.0,170
0:37:28,139,4.5,,4.47,7.236,8:20,7.2,6.0,170
0:37:29,139,4.5,8:56,6.71,7.239,5:33,10.8,6.0,170
0:37:30,139,4.5,8:56,6.71,7.242,5:33,10.8,6.0,170
0:37:31,139,4.5,6:42,8.95,7.246,4:10,14.4,6.0,170
0:37:32,140,4.51,5:22,11.18,7.251,3:20,18.0,6.0,170
0:37:33,140,4.51,5:22,11.18,7.256,3:20,18.0,6.0,170
0:37:34,140,4.51,,4.47,7.258,8:20,7.2,6.0,170
0:37:35,140,4.51,8:56,6.71,7.261,5:33,10.8,6.0,170
0:37:36,141,4.51,8:56,6.71,7.264,5:33,10.8,6.0,170
0:37:37,141,4.52,6:42,8.95,7.268,4:10,14.4,6.0,170
0:37:38,141,4.52,6:42,8.95,7.272,4:10,14.4,6.0,170
0:37:39,141,4.52,8:56,6.71,7.275,5:33,10.8,6.0,170
0:37:40,141,4.52,8:56,6.71,7.278,5:33,10.8,6.0,170
0:37:41,141,4.52,6:42,8.95,7.282,4:10,14.4,6.0,170
0:37:42,141,4.53,,4.47,7.284,8:20,7.2,6.0,168
0:37:43,141,4.53,8:56,6.71,7.287,5:33,10.8,6.0,168
0:37:44,141,4.53,8:56,6.71,7.29,5:33,10.8,6.0,168
0:37:45,141,4.53,6:42,8.95,7.294,4:10,14.4,6.0,170
0:37:46,141,4.53,6:42,8.95,7.298,4:10,14.4,6.0,170
0:37:47,141,4.54,6:42,8.95,7.302,4:10,14.4,6.0,170
0:37:48,141,4.54,,4.47,7.304,8:20,7.2,6.0,170
0:37:49,141,4.54,8:56,6.71,7.307,5:33,10.8,6.0,170
0:37:50,140,4.54,5:22,11.18,7.312,3:20,18.0,6.0,170
0:37:51,140,4.55,5:22,11.18,7.317,3:20,18.0,6.0,170
0:37:52,140,4.55,8:56,6.71,7.32,5:33,10.8,6.0,170
0:37:53,140,4.55,,4.47,7.322,8:20,7.2,7.0,170
0:37:54,140,4.55,6:42,8.95,7.326,4:10,14.4,6.0,170
0:37:55,140,4.55,8:56,6.71,7.329,5:33,10.8,6.0,170
